,text,created_at,troll
7749,"I voted for #JillStein! I'm so proud to vote for the only left of center candidate in the election.
#Election2016 #BernieOrBust #p2",2016-11-08 14:20:44,0
7750,Now we wait #voted #election2016 #election #didmyduty @ Narcoossee Middle School https://t.co/Lwlf1C9ClC,2016-11-08 14:20:52,0
7751,there are other things to vote on besides the president #Election2016,2016-11-08 14:20:54,0
7752,Americans heading to the polls today #Election2016 #Vote2016 #USADecides #USElections2016 https://t.co/cJs5HYd0Sj,2016-11-08 14:21:05,0
7753,"#Election2016 
HRC's Two Official Favors To Morocco Resulted In $28 Mil For #ClintonFoundation  https://t.co/5OotKari7x via @dailycaller",2016-11-08 14:21:13,0
7754,Please get out and vote don't let him win #Election2016 #ImWitHer https://t.co/csyA3hGyzg,2016-11-08 14:21:20,0
7755,Grateful to live in a country where #myvote2016 counts! #GratiTuesday Goals.#Election2016 #vote #YourVoteCounts,2016-11-08 14:21:27,0
7756,"#Election2016 I waited in line with laborers, fish mongers, CEO's, and fast food workers in this place we call Lincoln. #workingclass",2016-11-08 14:21:33,0
7757,@SankofaBrown It may not be the only change but it's the biggest! Just watch! #GetUpMoveVote #Election2016,2016-11-08 14:21:40,0
7758,Been in line and hour and 20 mins now hope the #waittime is worth it #Election2016 #vote,2016-11-08 14:21:47,0
7759,#Election2016 https://t.co/4nzHw5AYKP,2016-11-08 14:21:54,0
7760,My favorite part of this election is it being over. Let's skip to tomorrow. ✔️🇺🇸 #Election2016 #YourVoteCounts #vote #ElectionDay,2016-11-08 14:22:00,0
7761,Join me as we #ElevateTheVote on November 8 with synchronized #meditation for #Election2016 at https://t.co/rNM9lRvVDv: via @unify,2016-11-08 14:22:09,0
7762,🔔Shame. 🔔Shame. 🔔Shame. 🔔Shame. #Election2016 https://t.co/sCJxA8vs56,2016-11-08 14:22:17,0
7763,"So excited that my daughter can vote for a woman during her 1st election!!
#Election2016 #ElectionDay",2016-11-08 14:22:24,0
7764,Keeping hope alive in huge line to vote. lots of folks taking advantage of same day registation. Good sign?… https://t.co/4dx6285O2D,2016-11-08 14:22:32,0
7765,Today's the day!! Go out and vote!! 🇺🇸 #Election2016 https://t.co/933r6zJJrp,2016-11-08 14:22:39,0
7766,Deed is done. #badhombre #imwithher #Election2016 #pantsuitnation https://t.co/HivquWpjlV,2016-11-08 14:22:47,0
7767,"""I have decided to stick with love. Hate is too great a burden to bear.""
-Martin Luther King 

#Election2016",2016-11-08 14:22:56,0
7768,Wearing my @OWTH shirt on Election Day to work and to my polling place somehow feels correct. #Election2016 #ElectionNight,2016-11-08 14:23:03,0
7769,It's really #Election2016,2016-11-08 14:23:10,0
7770,"All right, pussycats. It is time. #Election2016 #vote https://t.co/G2TNe62gII",2016-11-08 14:23:17,0
7771,Going to vote #Election2016,2016-11-08 14:23:25,0
7772,#BeReady Compare Candidates! With the League Voters Guide! https://t.co/Ozf6VyiSYz #lwv #election2016 #txdecides… https://t.co/7CDMW7x2W2,2016-11-08 14:23:32,0
7773,#MakeAmericaGreatAgain #Election2016 https://t.co/NSRaB3ZOmy,2016-11-08 14:23:40,0
7774,I love how #liberals think Middle Eastern MEN are going to vote for #Hillary #Trump #Election2016 #draintheswamp,2016-11-08 14:23:48,0
7775,"Dear America.
Remember, if you vote for Trump, the only people that will thank you is ISIS.
Signed, The rest of the world
#Election2016",2016-11-08 14:23:56,0
7776,Best of luck to @SheenBean32 in his election bid today! Let's go 5th Ward! #Election2016 #Vote,2016-11-08 14:24:04,0
7777,اصوت ل ريان @IVilmv #Election2016,2016-11-08 14:24:10,0
7778,Buchanan County has been underway with high voter turnout so far this morning from multiple polling locations… https://t.co/nf7N12TMUS,2016-11-08 14:24:17,0
7779,#Election2016 is the Wilhelm Scream played on a loop,2016-11-08 14:24:26,0
7780,Wearing all black today in mourning of this #Election2016 #RockTheVote #ElectionDay,2016-11-08 14:24:32,0
7781,Be sure to #vote today men and women fought and died so you have the right! Thanks us #vets by exercising your #rights today. #election2016,2016-11-08 14:24:40,0
7782,Turnout good in Silver Lake. I wonder if other counties turnout would be higher if all employers allowed 4 hours paid time. #election2016,2016-11-08 14:24:47,0
7783,Go out and vote today!! #Election2016 #ImWitHer,2016-11-08 14:24:57,0
7784,Harry Belafonte: What Do We Have to Lose? Everything https://t.co/Ywhar2ZdFK #votingday #electionday #eldersspeaks #vote #election2016,2016-11-08 14:25:03,0
7785,"Vote your conscience..
-Bernie
 #ElectionDay
#Election2016 https://t.co/tXNuWl5PHp",2016-11-08 14:25:09,0
7786,#Election2016 prediction: Democrats to take an early lead which will drastically change later in the afternoon once Republicans get off work,2016-11-08 14:25:17,0
7787,#Election2016 https://t.co/tXFyrMcue4,2016-11-08 14:25:23,0
7788,My 2016 Election Prediction... https://t.co/uoH9ykOKMf #Election2016,2016-11-08 14:25:30,0
7789,Lines not too terrible at my polling place at Metro High school. #Election2016 https://t.co/M8KWjtMFgH,2016-11-08 14:25:37,0
7790,@Dianacanna @JGwelcometoMex @Lu_Groban @eatnapdream @babs_haynes Good morning Grobanites! Had to get up early to vote! ☺️🇺🇸 #Election2016,2016-11-08 14:25:46,0
7791,Betfair market is twitching...Trump was about 5.5 yesterday down to 4.8 now... #Election2016,2016-11-08 14:25:54,0
7792,"Okay, America - let's just all agree to be cool. #Election2016",2016-11-08 14:26:02,0
7793,Voting has begun in #Election2016. Here's an hour-by-hour guide to what happens... https://t.co/TuPivxKmVD by #minoushy via @c0nvey,2016-11-08 14:26:10,0
7794,These lines ain't no joke...but D-F is the short line!!! Huzzah Edwards!!!  #VOTE #Election2016,2016-11-08 14:26:18,0
7795,"I can't for @realDonaldTrump to talk presidential. I am used to @HillaryClinton. Maybe, I will get the contract for the wall. #Election2016",2016-11-08 14:26:24,0
7796,tbh @joanneprada for president #Election2016,2016-11-08 14:26:31,0
7797,"""I'll do the very best I can if I'm fortunate enough to win today"" - @HillaryClinton casts her ballot #Election2016… https://t.co/sm8pr6Qm12",2016-11-08 14:26:38,0
7798,#ShowMeYours #ElectionDay #Election2016 #Vote2016 #voted https://t.co/sPgV9wM5u4,2016-11-08 14:26:46,0
7799,I voted at 8:00 this morning. Please get out there today Americans and vote. #vote #Election2016,2016-11-08 14:26:53,0
7800,What's your #Election2016 electoral vote prediction? Tweet it to us (be sure it equals 538) &amp; we'll follow whoever… https://t.co/D9rHh1XPrj,2016-11-08 14:27:00,0
7801,Atleast if @HillaryClinton doesn't win she can say she's met every celebrity alive 😂Shes is pulling them from everywhere #Election2016,2016-11-08 14:27:08,0
7802,The latest The James With Daily! https://t.co/RaBBhaKLKS Thanks to @ChikuwaQ @TomFitton @forestmat #asmsg #election2016,2016-11-08 14:27:15,0
7803,Don't let racism win. Vote for Hillary! https://t.co/XsWrwBXWZ4,2016-11-08 14:27:22,0
7804,"Powerless to do anything else so am watching The West Wing election episodes, whispering 'oh please, oh please, oh please'. #Election2016",2016-11-08 14:27:30,0
7805,"On #ElectionDay, #WeWearWhite https://t.co/tzxuXqIyI6 #19thAmendment #ExerciseYourRight #Election2016 #ImWitHer #VOTE #VOTE #VOTE",2016-11-08 14:27:39,0
7806,Make America great again 🇺🇸🇺🇸🇺🇸#Election2016,2016-11-08 14:27:47,0
7807,"In #Trump's most important county, a surge of Hispanic voters https://t.co/BDaX1Hd72x via @bpolitics #Election2016 #ElectionDay #FoxNews",2016-11-08 14:27:55,0
7808,"The only proper response re #podestaemails35 is to go VOTE

#Election2016 #myvote2016 https://t.co/TlABLbnoTc",2016-11-08 14:28:02,0
7809,Early voted for Trump! Let's do this #TrumpArmy and let's #MakeAmericaGreatAgain !!!!#RideOrDieDJT #FoxNews2016… https://t.co/htw8cycbhp,2016-11-08 14:28:08,0
7810,Today’s the day. Let’s do it. #VOTE #ELECTION2016,2016-11-08 14:28:16,0
7811,#Election2016 #ImWitHer,2016-11-08 14:28:23,0
7812,@Ayyeeedrian__ Who will be the winner ?!  Vote now ! #Election2016  #ElectionDay #USElection2016 https://t.co/6GIeeBWDSv,2016-11-08 14:28:31,0
7813,I Wish Its a GIRL 😰 https://t.co/tzuRoAR3AP,2016-11-08 14:28:38,0
7814,"Good morning all my American friends, be sure to get out and vote today! #Election2016",2016-11-08 14:28:46,0
7815,ME: Time to go to work Teddy Boy!! TEDDY: I thought #Election2016 day was a holiday? https://t.co/rNF076tfLz,2016-11-08 14:28:53,0
7816,Make your vote epic and glittery. #Election2016 https://t.co/Dc3SdAhSN2,2016-11-08 14:29:00,0
7817,Ballot Selfie with my first presidential vote! @GovGaryJohnson  #GaryJohnsonforpresident #Election2016 https://t.co/BDfOg9ndqG,2016-11-08 14:29:07,0
7818,#ElectionDay? ErectionDay fände ich cooler 🤔😏😎 #Election2016 🇺🇸,2016-11-08 14:29:15,0
7819,🇺🇸 #GoVote2016 #Election2016 #ImWitHer @HillaryClinton https://t.co/4QTgXjscKf,2016-11-08 14:29:21,0
7820,Remember: Bus in Albuquerque is free all day to help you get to the polls.  https://t.co/gp6M8fQ9yJ,2016-11-08 14:29:29,0
7821,#Trump #MAGA #Election2016 https://t.co/IVMPpKeFh1,2016-11-08 14:29:36,0
7822,Let's bring on a landslide!!! Get out and #VoteTrump #Election2016  https://t.co/i77BY3mnFm,2016-11-08 14:29:44,0
7823,Really hope I wake up to the right result tomorrow but I have a terrible feeling about all of this. #Election2016 #ImWithHer,2016-11-08 14:29:53,0
7824,Back off! I'm casting my secret ballot!🇺🇸 #Election2016 #freaky #cat #xfiles https://t.co/xTPW1nhWLt,2016-11-08 14:30:00,0
7825,"Will today's election results move the market? Traders are all the sudden saying no... #election2016
https://t.co/zbWbnOCEmb",2016-11-08 14:30:04,0
7826,"Good Morning ! 
Have a Wonderful Day Y'all !
Let's #TurnNCBlue today !!! 
#HillaryClinton #ImWitHer #DeborahRoss
#RoyCooper #Election2016",2016-11-08 14:30:11,0
7827,Happy #ElectionDay @realDonaldTrump &amp; @HillaryClinton ..may the best man or woman win! #Election2016 🇺🇸 https://t.co/ISuzJu3NSa,2016-11-08 14:30:17,0
7828,I'm praying that hope will win over fear today. Let's move our already great America forward! #imwithher2016… https://t.co/owcZUIcr10,2016-11-08 14:30:23,0
7829,Damnnnn https://t.co/wZp2YzGJK4,2016-11-08 14:30:30,0
7830,This morning I got to wake up in the USA.  I got to vote.  I get to have my voice heard.  Pretty cool!  #Vote2016 #Election2016,2016-11-08 14:30:36,0
7831,"#myvote2016 #ObamaDay #Election2016 #voted #Vote2016 #ElectionNight #ElectionFinalThoughts 
PREDICTION TIME.WHO WILL win
MAX RETWEET PLZ",2016-11-08 14:30:42,0
7832,"@nystorageking Well said, Mikey! #Election2016",2016-11-08 14:30:50,0
7833,"Song of the day: ""I believe this world is coming to an end""  https://t.co/a91lL23USi #Election2016",2016-11-08 14:30:57,0
7834,I voted!  #vote #Election2016 https://t.co/1PhCOCyW8z,2016-11-08 14:31:05,0
7835,"#Election2016 BREAKING-NEWS: per togliere gli americani dal dubbio, #M5s candida #VirginiaRaggi",2016-11-08 14:31:13,0
7836,#election2016 fashion full of symbolism!  (l-r) Grandma Wanda's pin… https://t.co/C7N6tjhIyZ,2016-11-08 14:31:20,0
7837,I voted. Have you? #ImWithHer #HRC #Election2016,2016-11-08 14:31:28,0
7838,"Election Day USA 😬 'Overthinking' by @zahersara
・・・ #sarazaher #election2016 #whitehouse #… https://t.co/5u9DzqzK9a https://t.co/v77x1hU7kd",2016-11-08 14:31:35,0
7839,Turn off the TV and vote! #Election2016 #TrumpPence16 https://t.co/ZE5xVCB4Jy,2016-11-08 14:31:43,0
7840,Too funny 😭 https://t.co/dt2MB28MY6,2016-11-08 14:31:51,0
7841,I'm drinking a beet juice this morning so basically @HillaryClinton has already changed me and made me a healthier person. #Election2016,2016-11-08 14:31:57,0
7842,Let's do this! #Election2016 #ImWithHer,2016-11-08 14:32:04,0
7843,My polling location ran out of stickers. #sctweets #Vote2016 #Election2016 #nolines,2016-11-08 14:32:11,0
7844,"#AHORA Parlamentario Andino por #PPK @jaimesalomons en @exitosape #Election2016""#Trump acusa a los latinos de quitar empleos en EEUU""",2016-11-08 14:32:18,0
7845,The latest The robert2266 Daily! https://t.co/nDAszENeyy Thanks to @ChaturbateShare @xxxstarpr @AssPamphlet #marcosburial #election2016,2016-11-08 14:32:26,0
7846,"oh my god, so cute https://t.co/R3TfyEONdf",2016-11-08 14:32:33,0
7847,#flexthevote everyone https://t.co/8rNuv2aObp,2016-11-08 14:32:40,0
7848,So much of this country's opinion is driven by misinformation and pseudojournalism. We need an overhaul of idealism in America #Election2016,2016-11-08 14:32:48,0
7849,"@marcladewig @kristenhinkson this kind of ""bubblegum""? #Election2016 #Decision2016 #spiritcooking #pizzagate… https://t.co/3ajfFArxlE",2016-11-08 14:32:55,0
7850,How this election will affect your state taxes. #Election2016 #Financials .@Varneyco @warriors_mom  https://t.co/oJKtI6E5b9,2016-11-08 14:33:03,0
7851,"With all the chaos of #Election2016, one perhaps revolutionary thing that's one under the radar is Maine Question 5.",2016-11-08 14:33:10,0
7852,"Ppl who are just voting for the party and can't see the man that's leading the party, I just can't respect that #Election2016",2016-11-08 14:33:17,0
7853,Getting ready.  #Election2016 #TNTweeters #DumpTrump https://t.co/YEvkyq0OFE,2016-11-08 14:33:25,0
7854,"Let’s do it, fellow journos! 💪🏽 #Election2016 https://t.co/io4lOgE7N9",2016-11-08 14:33:34,0
7855,Voter 214. Get out their and exercise your right to VOTE!!!! #prayers #Vote #election2016 @… https://t.co/a93Gie1rUZ,2016-11-08 14:33:41,0
7856,"Gané quien gané las elecciones,estoy seguro que AMLO las va a perder de nuevo #Election2016",2016-11-08 14:33:50,0
7857,#Election2016 https://t.co/sa6kRkJ696,2016-11-08 14:33:56,0
7858,We have a flawed system. Citizens in all states should have their votes count just as much. Winner take all undemoc… https://t.co/CEL1pclPRk,2016-11-08 14:34:05,0
7859,@mitchellvii Exactly...isn't that what they were trying to escape from? #LatinosForTrump #LatinasForTrump #Election2016,2016-11-08 14:34:12,0
7860,The world is waiting with baited breath for the outcome of this election. Please #voteher #VoteClinton #Election2016 https://t.co/YrUU2Jtlnd,2016-11-08 14:34:21,0
7861,"WayneDupreeShow: Let's Make America Great Again! 

#Vote2016 #myvote2016 #Election2016 #votetrump https://t.co/FbSYpcAl3L #TrumpIsBlackLik…",2016-11-08 14:34:28,0
7862,AMEN!!!!! https://t.co/spstAY9oLp,2016-11-08 14:34:35,0
7863,America today you make history. Good or bad.  Get out and vote. The world is watching.  Don't fuck it up #Election2016,2016-11-08 14:34:42,0
7864,"Miss Ronnie J...if you're nasty 😝
#nastywoman #imwithher #pantssuitnation #election2016 https://t.co/vKu0j8UvGA",2016-11-08 14:34:49,0
7865,It's finally here. Stay tuned. @psskow @FATimothy https://t.co/YpKfq3BubS,2016-11-08 14:34:56,0
7866,#iVoted #Election2016 https://t.co/HiNtfJJr8y,2016-11-08 14:35:03,0
7867,"At the end of it all, Ken Bone is really the winner of this election. He is now an emoji. #myvote2016 #Election2016",2016-11-08 14:35:11,0
7868,Pratt Out Of Hell #Election2016 @RealMeatLoaf @Newzoids https://t.co/xfH2L7rCVF,2016-11-08 14:35:17,0
7869,First time I didn't need to show an #voterID to vote. But darn those #Election2016 folks had some nice controls in place. #Sneaky,2016-11-08 14:35:24,0
7870,Election got you shook? Here's a picture of my dog to cheer you up #Election2016 #vote #dogs #dogsoftwitter https://t.co/ms5QCTmKxv,2016-11-08 14:35:30,0
7871,We've seen long lines at some polling sites in the Triangle. How is it where you're voting? #ElectionDay #ABC11… https://t.co/IEeP9Aq9xz,2016-11-08 14:35:39,0
7872,Please for the love of God America choose the right candidate &amp; choose the sane candidate. #Election2016 https://t.co/ruIeeIgorU,2016-11-08 14:35:47,0
7873,"I voted, did you? #rockthevote #getoutandvote #election2016🇺🇸 #stl #femalevoter #cigdesigns https://t.co/8tlAwWCcYH",2016-11-08 14:35:53,0
7874,#Election2016 🇺🇸 https://t.co/McnjEwfGa4,2016-11-08 14:36:01,0
7875,May the best woman win. #Election2016,2016-11-08 14:36:08,0
7876,https://t.co/eOjfioAev3 #Election2016 #PleaseGooutandVOTE,2016-11-08 14:36:15,0
7877,With the #Election2016  ending. Donald can focus once again on his true passion. #TrumpMurders,2016-11-08 14:36:23,0
7878,Hillary parece buena teniendo a Trump de contrincante #Election2016,2016-11-08 14:36:30,0
7879,@PAIN216 https://t.co/5d4VGfxfqy,2016-11-08 14:36:37,0
7880,Hope the @SenSanders supporters don't sit at home today. You can still write in. #Election2016,2016-11-08 14:36:43,0
7881,"Let me give yall 4 real reasons not to vote for Killary
1. Tyrone Woods
2. Sean Smith
3. Glen Doherty
4. J Christopher Stevens
#Election2016",2016-11-08 14:36:49,0
7882,"If you are #NeverTrump but not #NeverHillary, you are just as much a part of the problem. #Election2016",2016-11-08 14:36:56,0
